id;x1;x2;x3;x4;x5;y_regression;y_classification
5126;3;7.11;c;0.678202385;50;860.9306775;1
7720;37;3.55;c;0.50162287;150;586.7425375;0
9855;59;8.63;c;0.484435841;150;652.5393672;0
5373;8;7.59;c;0.192443878;50;682.6059865;0
9412;32;6.65;c;0.268128053;150;489.344254;0
2241;47;6.05;b;0.827114493;50;977.3648334;1
2232;16;9.26;a;0.368450282;50;909.3254857;1
2040;85;1.89;c;0.223288946;150;583.355339;0
6548;56;0.91;c;0.006453989;100;541.9417312;0
8486;8;6.42;c;0.451900263;150;505.7905771;0
8042;35;9.06;a;0.671260574;50;1062.311425;1
7420;0;1.48;c;0.372188898;150;438.2591718;0
8980;79;7.41;b;0.252280234;50;858.3019869;1
5293;3;9.38;b;0.730094938;100;891.7064342;1
9455;65;7.07;a;0.357173569;50;1019.852258;1
953;32;8.87;a;0.318609696;150;637.0590506;0
3720;89;4.15;b;0.353906931;150;829.0642273;0
4872;70;9.46;b;0.784908313;150;944.7713974;1
4081;97;2.41;c;0.289992741;100;878.5232392;1
1628;30;8.75;c;0.345719915;150;526.4216;0
7566;15;4.85;c;0.988759058;100;909.5753911;1
1872;42;7.2;c;0.699206972;150;675.3633242;0
5725;88;8.79;a;0.988062872;150;991.571799;1
3638;83;1.01;a;0.757885054;50;1181.135427;1
7157;35;0.17;b;0.308614495;150;661.1258518;0
130;37;0.04;b;0.78044459;150;829.6414155;1
6122;61;7.72;a;0.103078681;50;873.7261017;1
8897;96;8.38;a;0.68669314;50;1217.229308;1
6459;12;7.8;b;0.76345525;100;918.5967002;1
8104;87;2.07;c;0.321224687;100;866.5196045;1
8556;9;9.55;c;0.877243523;50;940.5970539;1
8564;4;1.02;a;0.773134604;150;698.331306;0
1277;90;6.44;c;0.12160005;50;838.7903513;0
1281;13;8.8;c;0.554747433;100;792.9539137;1
5689;50;9.67;b;0.441938111;150;784.88757;0
7831;22;4.26;b;0.613181497;100;886.4584006;1
9805;15;4.98;b;0.327140848;50;725.053697;1
1323;31;4.84;c;0.533106824;100;817.4310919;1
6737;47;9.63;b;0.28236423;100;841.0007457;1
6621;15;3.66;c;0.784666578;50;910.5839961;1
6250;74;7.35;c;0.166910653;150;542.0433415;0
2368;61;3.03;c;0.825026667;150;745.0391334;0
6126;11;4.9;a;0.470787369;100;862.6298025;1
8415;5;9.91;a;0.844969365;50;1040.100534;1
5016;58;3.1;b;0.396187423;150;765.3344449;0
3548;19;1.84;a;0.174731662;150;507.9261231;0
452;36;7.1;c;0.810601247;50;981.7991398;1
9578;52;4.2;a;0.963937708;100;1110.630716;1
81;22;5.21;a;0.268591526;100;807.2214516;1
2596;12;1.41;b;0.01243534;50;475.4413867;0
1336;77;2.84;c;0.239074206;150;574.7276159;0
6820;76;5.42;b;0.946822949;50;1079.561896;1
1993;4;2.41;c;0.622752535;50;830.5878143;0
2804;53;7.43;c;0.686607373;100;930.2938429;1
3272;32;3.12;c;0.164482635;100;651.9149627;0
386;33;5.44;a;0.066464054;100;705.2613853;0
1351;47;7.33;c;0.896003281;150;743.4904895;0
7622;60;3.77;c;0.731590303;100;948.9624302;1
9317;47;4.19;a;0.082296206;100;750.632345;1
7164;37;8.85;a;0.486829571;100;946.579435;1
1869;88;8.04;a;0.142351609;50;970.4099184;1
9488;74;1.09;c;0.271744054;50;867.2642366;1
6173;47;7.58;b;0.350665267;100;864.569451;0
6323;14;7.5;b;0.333120633;100;774.3010866;0
6141;33;1.27;a;0.507334828;150;688.1606431;0
6597;57;0.62;c;0.413855192;100;824.9655583;1
5264;67;3.22;c;0.762003843;100;973.4298261;1
956;11;5.45;b;0.926653772;50;911.9519449;1
9368;20;0.46;b;0.484330933;150;694.7955835;0
7451;56;6.58;c;0.975911344;150;784.1468664;0
3571;15;6.56;a;0.47248013;50;938.0199082;1
8683;87;1.04;c;0.1106456;150;515.5747071;0
6538;41;7.76;b;0.32999427;50;800.5555963;1
3747;92;9.14;a;0.886327808;50;1266.150279;1
8803;25;5.82;a;0.57975888;100;938.3331644;1
1117;63;0.71;a;0.92624747;50;1176.062214;1
5944;26;7.85;b;0.770066071;100;955.6506114;1
846;36;0.48;a;0.63476544;150;735.2535819;0
1418;12;9.89;c;0.743561294;150;622.3780416;0
2235;51;3.82;a;0.670764874;150;795.0161229;0
8561;99;4.58;b;0.877923815;50;1116.228502;1
4247;90;9.17;c;0.182504472;100;827.8818794;1
7591;100;7.97;b;0.791484308;50;1106.356277;1
9935;32;1.46;a;0.434219574;100;890.0815652;1
1407;24;5.81;b;0.049304021;50;575.3590018;0
3479;58;4.09;a;0.40032658;100;950.7196007;1
4620;84;5.86;b;0.508641881;100;1011.852536;1
2394;29;0.38;c;0.909733029;150;678.9593706;0
7820;61;5.46;a;0.730334852;50;1132.969113;1
8707;19;0.35;a;0.443583121;150;626.9700209;0
1710;58;0.48;c;0.372216777;150;579.9405962;0
8604;91;7.42;c;0.721918922;150;805.3320008;0
4744;52;1.32;b;0.550942572;100;931.2661982;1
9299;56;5.38;a;0.047954305;150;512.7020974;0
8021;13;6.27;a;0.771106988;150;737.7369289;1
5882;7;1.95;c;0.08171656;150;295.218383;0
4231;56;2.38;b;0.287685409;50;801.0961236;1
5310;24;0.07;a;0.493614416;100;887.2646598;1
7821;40;2.31;c;0.586430217;100;849.3290279;1
2013;15;2.7;b;0.843852998;150;801.0926987;0
6540;52;5.08;b;0.937186386;100;1056.701406;1
9726;20;1.44;c;0.029232114;50;558.2713657;0
1848;2;8.72;c;0.520853798;100;753.631676;1
8457;40;3.32;a;0.639676394;100;986.6975291;1
6897;96;4.79;c;0.961066038;50;1164.109736;1
3955;1;7.38;a;0.663288544;100;910.0311111;1
2142;8;7.76;c;0.259358933;100;659.2203417;1
8434;77;9.73;b;0.050111346;150;632.1230582;0
1029;23;9.26;c;0.959225739;50;996.0253099;1
8795;81;3.7;c;0.207040222;150;570.6237037;0
1417;48;6.13;a;0.115269037;100;785.9124389;1
6009;30;3.02;c;0.003639784;150;243.5162501;0
1908;45;4.35;a;0.471753684;150;715.7014778;0
4618;82;0.66;b;0.886763849;100;1103.781566;1
7125;6;7.66;a;0.016616983;150;350.2555792;0
8666;43;1.7;a;0.553313884;50;1020.075515;1
3493;7;2.3;c;0.181271845;50;656.0283148;0
3127;72;7.79;c;0.317143521;100;846.2612541;1
1810;68;7.84;a;0.661727907;150;848.1348396;0
7470;29;7.91;a;0.675202007;100;985.4367512;1
5369;2;6.85;b;0.41277841;50;734.0388248;0
6730;48;6.14;b;0.392235217;100;879.3326931;1
3658;76;8.8;b;0.569780587;100;1022.466129;1
8645;10;9.73;a;0.518522842;100;893.1866197;1
3641;54;8.9;b;0.225467851;100;827.7973441;1
4707;51;5.82;b;0.690020942;100;987.9611646;1
3069;85;4.93;c;0.956774967;100;1076.734341;1
3029;94;3.79;b;0.475207922;150;887.5916721;0
1734;37;4.43;b;0.978468942;50;986.829003;1
3156;77;8.89;b;0.21753524;50;840.2962238;0
9076;65;3.02;a;0.885936518;100;1118.920673;1
8673;42;7.37;b;0.614120302;50;906.3603985;1
6031;85;8.55;b;0.530321275;50;990.0764617;1
339;46;9.73;a;0.967785769;100;1115.024485;1
7812;42;1.81;b;0.283027836;50;762.0182602;0
7275;44;6.27;c;0.883090721;50;1018.732792;1
5356;19;5.42;a;0.17150199;50;807.6017512;1
8067;68;6.01;b;0.616673045;100;1008.399032;1
4663;8;9.12;b;0.002859099;100;502.8479381;0
8986;75;1.92;c;0.786811268;100;996.1485818;1
8853;93;3.33;c;0.336170015;100;892.2328202;1
6070;36;6.58;b;0.987287385;100;1034.46615;1
2456;64;9.46;b;0.157051388;100;815.3934165;0
822;11;5.12;b;0.860785655;50;893.4314326;1
1679;42;5.27;c;0.056571568;150;369.7673319;0
6964;94;6.6;b;0.52957606;100;1046.580952;1
8551;62;1.55;c;0.797772956;150;735.0465245;0
2524;58;2.94;c;0.1870536;150;499.3330088;0
6787;4;8.36;c;0.432882492;50;784.7969883;0
3417;41;8.44;a;0.983223968;150;871.6877935;0
6347;75;3.82;c;0.773779926;150;768.3387477;0
6325;62;0.78;b;0.90151659;100;1058.081606;1
1200;6;3.32;a;0.508326641;150;627.8350876;0
4349;40;6.01;c;0.334054636;100;767.7436679;0
2657;47;5.32;b;0.561905431;150;805.3116984;0
8870;60;3.78;c;0.834653327;50;1037.373375;1
5169;29;0.14;b;0.119909689;150;541.4004324;0
9694;80;7.46;c;0.227285357;50;881.2032279;1
1476;40;4.39;a;0.184560756;100;805.1644432;1
1184;77;8.61;a;0.013014501;100;753.954926;1
5054;93;8.22;a;0.852031942;150;966.694822;1
7450;9;9.54;c;0.670524731;50;881.6852303;1
4560;95;5.1;b;0.157635456;150;748.2939995;1
59;48;1.99;a;0.986433425;50;1158.212632;1
8412;8;7.58;b;0.579513969;50;810.8596323;1
9118;14;7.01;c;0.752796536;100;850.9056098;1
6675;92;4.83;a;0.696783637;150;908.7460747;1
7666;32;1.38;c;0.100176557;150;371.1431428;0
2475;10;2.96;b;0.721867489;150;754.9650669;1
4588;41;1.2;a;0.288621067;150;620.4076643;0
1451;68;5.32;b;0.792300754;50;1017.761146;1
3650;20;4.43;a;0.371058805;100;845.0679508;1
2706;96;3.58;c;0.585372012;150;762.7637807;1
2414;17;0.14;a;0.713377834;150;710.5690277;0
2110;38;9.67;b;0.226065591;150;660.2272175;0
9566;1;1.98;b;0.771293214;100;873.952972;0
3879;18;6.81;c;0.486180647;50;834.2997347;1
8901;0;1.52;a;0.918391257;50;1019.214419;1
6716;19;9.85;b;0.84305449;100;965.1335628;1
9315;94;9.42;c;0.893370121;100;1097.702962;1
5870;70;5.96;c;0.720031378;150;747.4144538;1
2631;54;8.07;c;0.972770187;100;1013.761732;1
8614;24;2.5;a;0.819852347;100;996.7965601;1
7428;6;5.39;a;0.067563239;150;408.2076881;0
6593;59;4.58;b;0.422201636;100;913.3796932;1
9641;33;4.48;c;0.253063104;100;707.6883582;1
8781;78;3.85;a;0.588848521;150;836.7971704;1
6016;86;9.25;c;0.733037123;150;802.1847761;1
9595;77;2.03;c;0.022112761;100;632.3547699;0
7546;38;7.11;c;0.845872655;50;996.5221352;1
506;64;7.49;c;0.233907792;150;555.0561142;0
2181;61;9.14;b;0.428598509;50;895.2625345;1
8101;80;4.96;c;0.697551145;150;762.4087772;1
4762;34;2.14;a;0.414273774;100;889.6897834;1
3685;84;4.4;b;0.979242311;50;1104.424522;1
5164;44;2.03;c;0.784614168;50;977.6413043;1
5961;42;3.34;a;0.290591712;150;630.9493361;0
7840;41;1.97;b;0.959043715;50;983.7031444;1
6753;75;8.93;c;0.91119661;50;1112.509153;1
215;4;8.56;b;0.877602717;150;802.2014027;1
6959;43;0.37;c;0.849368085;100;928.2810076;1
7964;14;6.8;a;0.314680722;50;873.1152079;1
1808;53;7.9;b;0.79562894;50;989.7863315;1
8275;86;0.1;b;0.91091525;100;1118.28547;1
7378;37;5.25;a;0.858810852;50;1108.331899;1
7412;64;9.31;b;0.013086276;100;673.9430003;0
954;97;4.36;a;0.944521347;150;988.245581;1
6772;3;1.74;a;0.671169769;100;898.6620267;1
9813;10;1.52;a;0.685127702;150;689.2181463;1
9063;5;3.22;a;0.995142532;100;997.7498235;1
8095;76;1.82;a;0.511308588;150;798.8841658;0
432;25;2.79;c;0.980653201;100;925.6734462;1
6027;31;0.2;c;0.611633427;50;887.1901393;0
6179;64;1.01;a;0.854019053;150;870.7233968;0
8135;29;3.03;c;0.64227752;50;901.2901508;1
7140;63;7.57;a;0.857828992;150;891.0977307;1
9826;5;3.6;b;0.779273667;100;891.6134618;1
9970;33;3.12;b;0.435664706;100;848.6571778;1
2877;84;3.07;a;0.481589605;150;812.5007271;1
7047;21;2.23;b;0.42149639;100;810.2827356;0
3129;40;10;b;0.639491559;150;828.4354211;0
922;69;1.39;a;0.923904867;50;1192.717709;1
725;38;5.1;b;0.254444268;100;789.9384137;0
5471;80;9.02;b;0.567215725;50;991.5943854;1
7880;6;4.39;c;0.474565887;150;502.3567538;0
1105;98;9.47;a;0.724957632;100;1178.000388;1
243;45;9.82;b;0.588955542;50;913.9069524;1
6332;13;1.59;a;0.77333667;150;722.7868543;1
7186;51;9.25;a;0.89037627;150;875.3955979;1
6892;78;0.47;b;0.010710101;100;674.0529786;1
6149;73;9.6;a;0.175626268;150;669.3012794;0
7965;100;1.89;b;0.849007483;50;1101.990868;1
5378;46;9.43;a;0.608334809;150;781.6753452;0
4921;34;2.77;b;0.685353037;50;893.1435167;1
6112;88;8.07;c;0.171453379;50;871.8969041;1
7133;62;0.09;c;0.195162187;150;504.4798636;0
422;39;2.45;a;0.370773811;150;655.4088351;0
3520;44;9.04;c;0.047725652;50;667.3233649;0
7128;20;4.82;a;0.335224569;50;890.5326631;0
4570;9;2.5;b;0.95018288;50;903.2007805;1
5234;78;6.37;c;0.704221685;100;994.5447554;1
4784;7;0.05;c;0.460260839;150;485.1734725;0
624;87;8.67;a;0.167660858;150;696.3974959;0
420;96;3.01;c;0.01500142;100;670.0065103;1
7277;70;6.21;a;0.435084379;50;1060.473089;1
3040;43;2.62;c;0.543327865;100;843.5215539;1
6613;63;7.21;a;0.328953304;50;1003.270712;1
4764;32;2.72;a;0.070194561;100;697.2719492;0
2961;28;5.94;c;0.445274725;150;551.7190835;0
9546;74;2.14;a;0.232724393;150;678.6281235;0
220;57;8.86;b;0.678050887;100;1009.466096;1
9487;71;5.37;c;0.082739735;100;697.9477462;0
4087;7;0.69;a;0.062001126;150;389.5921666;0
914;76;0.43;a;0.777766574;150;877.6816163;1
7746;68;6.42;a;0.16500291;150;639.7756913;0
5243;30;3.61;a;0.655490094;50;1026.822171;1
9706;78;1.34;c;0.923959569;150;808.3706186;0
6386;26;7.03;c;0.99148885;50;1004.266723;1
6622;59;1.08;a;0.49345362;100;978.0707389;1
8791;10;6.99;a;0.43921532;150;624.9376501;0
2588;7;5;a;0.019571972;50;639.0890899;0
1813;20;8.36;c;0.261473052;150;461.8053192;0
8952;31;6.32;a;0.439991586;150;675.4992482;1
7601;75;3.43;b;0.513208307;100;982.8577615;1
1056;43;1.76;c;0.785800987;100;915.3309514;1
7987;47;7.75;a;0.310434929;100;897.6340074;0
6120;75;2.18;c;0.190075209;150;541.0418187;0
1260;9;4.79;c;0.220993797;50;691.4897445;0
7217;74;4.58;b;0.451933661;100;962.1245259;1
5716;6;7.36;c;0.7245073;50;883.0879305;0
765;25;2.72;a;0.982388339;50;1102.124284;1
6276;92;6.62;b;0.914198853;100;1155.856401;1
991;47;7.6;c;0.802249415;150;718.9442253;0
2696;98;3.62;a;0.593942286;100;1118.135925;1
8418;91;4.92;a;0.911444761;150;966.5260212;1
3560;20;3.57;b;0.679667778;50;859.0870884;1
385;80;9.43;b;0.115215875;100;826.8622892;1
6804;99;4.45;b;0.953956861;150;1045.966416;1
8731;79;9.98;b;0.594627344;50;1001.282976;1
5872;53;0.84;a;0.781572027;150;822.6243522;1
8361;13;8.19;b;0.382480627;150;664.292131;0
6912;2;5.1;c;0.602765195;150;538.467112;0
519;86;4.62;b;0.082246342;150;669.0720553;0
5157;54;5.29;b;0.777884832;150;888.8989382;1
1836;7;2.06;b;0.205822646;150;546.4925442;0
7342;30;1.75;c;0.687842409;150;623.8031666;0
9877;71;6.35;c;0.449996903;100;892.7976113;0
6762;74;7.47;a;0.95370325;100;1173.906826;1
1842;50;0.47;b;0.696600628;150;839.172461;0
3953;39;1.16;a;0.446275629;150;680.6764619;0
539;90;3.56;b;0.797893604;50;1068.46841;1
9875;90;4.81;c;0.013515309;100;657.888049;0
9435;94;1.26;b;0.026883459;100;746.9197489;0
6608;58;3.57;a;0.309725502;100;910.8961062;1
4238;28;4.65;a;0.301202239;100;835.6370432;0
9508;53;8.51;b;0.745973577;150;887.98145;0
9376;98;9.4;c;0.151891793;100;829.9115569;1
1121;50;6.84;c;0.326081145;100;792.0378449;0
4455;65;1.27;b;0.672292886;150;871.9907823;1
5292;56;7.65;a;0.896676221;100;1114.682515;1
7030;80;0.79;a;0.092033105;100;830.0585611;0
152;48;8.9;a;0.847002567;100;1085.543781;1
5817;47;2.04;c;0.129540449;150;432.5461807;0
1510;65;1.22;b;0.051495067;50;665.01438;0
9247;25;8.53;b;0.02490042;150;465.0985745;0
7651;64;3.31;c;0.52506569;100;892.0724519;1
1138;65;3.4;b;0.627144287;150;865.0785504;0
5226;0;0.84;a;0.745109501;150;679.6901678;1
4727;89;1.89;b;0.138378701;150;710.0844789;0
9384;5;2.87;c;0.172384604;100;588.3962935;0
6372;14;7.83;a;0.904400715;150;781.8681656;0
3277;42;0.76;b;3.86E-05;50;495.6259206;0
8099;66;0.41;c;0.142338501;150;483.2985159;0
3196;34;6.29;c;0.036480113;50;619.4336966;0
8258;51;0.4;b;0.628184934;50;910.11175;1
2379;59;7.77;c;0.996392498;50;1090.460567;1
2959;6;0.3;b;0.44588722;50;734.8620935;1
6958;5;1.43;b;0.457520623;50;740.4524117;0
6681;62;3.85;a;0.306346929;100;920.3066488;1
1683;57;0.46;a;0.638109593;100;1019.18368;1
4052;33;8.37;a;0.62011525;150;749.4034245;0
8549;43;8;c;0.154549745;50;748.6932342;0
5502;12;0.07;a;0.240972437;100;751.4208859;1
9147;82;2.32;a;0.961159591;150;948.2136754;1
9441;76;2.91;a;0.810628644;100;1125.607958;1
7473;58;3.13;b;0.040376778;50;640.881927;0
3590;59;8.56;c;0.386561282;50;904.8642208;1
2065;95;6.96;b;0.063555763;100;812.4712109;0
6494;76;3.16;b;0.068694631;150;626.8654435;0
3467;62;4.4;c;0.751570418;100;961.8608743;1
6492;60;4.68;c;0.335721529;150;583.5861483;0
3677;39;1.56;c;0.979107346;150;725.7384068;1
5262;17;3.38;a;0.300847312;150;573.2974896;0
3022;31;5.99;a;0.940947183;50;1117.448018;1
1876;6;5.37;a;0.141313071;100;696.5833229;0
6265;30;1.17;a;0.179984471;100;766.7620523;0
4696;2;9.03;b;0.559517004;100;834.8173149;1
3316;97;8.91;a;0.852055685;100;1209.447681;1
7062;96;3.45;b;0.373077853;150;852.1833368;0
513;37;9.77;b;0.099125015;100;708.1977954;0
3440;89;1.19;a;0.368597431;100;1005.766896;1
9804;21;9.23;b;0.190635168;150;596.8391776;0
4235;35;2.57;b;0.042075512;50;583.6088391;0
2152;70;1.41;a;0.950380371;50;1202.121728;1
6284;24;4.81;c;0.166457707;150;408.3077843;0
6778;40;8.92;a;0.318744405;50;946.980025;1
9406;54;9.84;b;0.340146779;150;754.6720595;0
7050;53;6.14;a;0.73993661;100;1058.78711;1
295;23;0.6;c;0.955213675;150;676.4675074;0
9661;74;8.31;a;0.953649527;50;1235.936362;1
3915;86;3.16;c;0.921207582;50;1123.409755;1
6670;15;5.05;b;0.823251525;150;803.2768864;1
141;32;0.18;b;0.549145424;50;836.1102925;0
8873;73;1.52;b;0.928256801;100;1095.035092;1
2507;0;1.34;b;0.52754729;100;793.3675225;0
6911;89;0.04;a;0.171302528;150;674.8710883;0
4066;47;9.47;a;0.899136083;150;868.4433727;1
7734;28;4.14;c;0.205488366;50;728.4294808;0
2452;9;1.6;a;0.462198033;100;843.4968079;0
5445;8;4.65;c;0.724544892;50;879.0746715;1
7835;16;4.34;b;0.781914808;50;881.5710922;0
1436;20;5.45;b;0.058763524;100;615.0975133;0
7147;17;9.37;a;0.224198338;50;845.4391922;0
1264;35;6.12;b;0.820332347;50;945.7297593;1
8218;68;2.65;c;0.208013271;50;824.8560175;0
9506;68;6.13;a;0.645463695;150;837.4110166;0
1313;95;2.02;b;0.653894669;150;943.8397097;1
963;90;2.15;a;0.906886272;150;953.6067234;1
262;98;5.39;b;0.506603347;150;914.1234091;1
7370;31;9.99;b;0.329067105;150;692.882895;0
5643;39;1.23;c;0.030753041;100;548.0216942;0
7507;85;3.11;c;0.575663698;100;960.9618927;1
2992;24;0.49;b;0.41129867;100;808.0376253;1
9140;56;4.55;a;0.392895058;150;713.8525481;1
3166;76;8.5;a;0.915051841;50;1231.585868;1
2136;26;0.17;c;0.761844343;150;630.278916;0
2806;64;7.03;c;0.228316794;150;550.6167734;0
3952;35;5.8;b;0.856328131;150;864.7983367;0
7841;78;2.8;c;0.877304558;50;1090.635845;1
3596;29;3.08;a;0.390956029;150;640.6831238;0
4024;63;9.95;a;0.513946011;50;1084.072797;1
1899;0;8.23;a;0.056795598;150;391.8593756;0
1115;13;4.4;b;0.620254772;100;866.6763443;1
2176;83;8.19;b;0.782478268;150;972.356049;1
5479;14;6.75;b;0.389882019;150;664.9745067;0
4664;80;6.95;a;0.391199295;150;781.1674742;0
8347;63;5.13;b;0.168509041;50;764.8213215;0
1853;19;4.27;b;0.397557837;50;761.9691961;0
4483;12;3.08;a;0.499396974;100;869.3395933;1
6369;2;7.46;b;0.552873894;150;696.913592;0
2699;7;2.9;b;0.439787853;100;784.4825824;1
4222;61;2.61;c;0.154815072;100;716.6671015;0
1574;81;7.01;c;0.654141808;100;988.9815368;1
5953;24;2.05;a;0.050715652;100;655.1702479;0
843;32;8.8;b;0.343677482;150;697.7184021;0
9083;92;4.1;b;0.956386075;150;1027.922308;1
2533;8;0.4;a;0.430890265;150;594.8375015;0
31;39;8.7;c;0.930654278;50;1026.81228;1
2228;40;1.69;a;0.673327471;50;1050.899526;1
2334;5;1.99;c;0.31268942;150;427.0142361;0
8452;23;7.27;c;0.556033072;150;582.8415661;0
4751;46;9.5;c;0.17833717;50;775.7740867;1
5266;14;9.96;a;0.990285209;50;1100.721333;1
3242;26;5.18;c;0.590625363;50;884.4993297;0
7885;35;7.16;b;0.901131266;50;970.971628;1
5040;61;9.18;c;0.324089461;100;826.4567473;1
2157;44;0.71;c;0.891785357;100;943.2793069;1
6703;74;6.2;c;0.359016639;100;863.979055;1
5331;97;7.72;a;0.396372908;100;1058.741436;1
6405;44;3.92;a;0.814364022;150;819.5585405;0
1491;92;2.26;c;0.736489206;150;794.914887;0
3499;81;8.97;a;0.210713903;150;707.1823609;1
2921;25;1.61;a;0.082579016;50;746.5332823;0
4844;8;9.06;a;0.427834068;150;622.5092704;0
4261;40;6.36;a;0.13480411;100;780.5002647;0
8050;38;6.29;b;0.251337233;50;751.6025826;0
5175;94;6.23;a;0.745598919;50;1222.475408;1
6360;78;9.07;b;0.979237974;150;1015.279709;1
294;89;6.51;a;0.486641184;150;838.2710005;0
8244;3;1.23;c;0.322663505;50;713.6024451;0
9657;10;3.15;b;0.255197581;100;713.8179906;0
8351;56;6;b;0.298591127;50;818.1866201;1
2270;3;8.7;a;0.135308716;100;696.135734;0
3428;53;1.8;a;0.132575125;150;565.8426764;0
2252;20;5.42;a;0.143122896;100;732.9496031;0
5627;75;5.66;a;0.481743209;50;1088.375576;1
8091;54;9.86;c;0.561614301;100;901.2815195;1
6186;18;4.03;c;0.09850153;100;574.0877355;0
1669;50;8.81;b;0.168772512;50;744.7361167;0
3339;84;8.49;a;0.527329004;100;1077.101881;1
8567;78;8.67;a;0.48073254;150;815.8398338;1
669;72;4.75;c;0.406474235;150;642.8885;0
4968;21;3.68;b;0.530541611;100;854.6889056;1
6303;31;4.78;c;0.819689027;150;674.395136;1
9656;29;3.55;a;0.863787701;100;1024.765467;1
8733;26;1.7;b;0.809419937;150;815.7941829;1
248;41;0.72;a;0.357243171;100;879.4897823;1
198;74;5.69;b;0.970284082;50;1081.451853;1
7995;18;7.16;a;0.071207992;150;447.5612691;0
6476;89;8.04;b;0.705076555;50;1054.106542;1
2426;98;7;b;0.225642138;150;801.1133601;1
4256;82;4.52;c;0.702277578;50;1057.050775;1
1964;39;8.84;c;0.928553516;50;1026.733766;1
5501;50;4.41;b;0.175378871;150;644.3709432;0
4460;16;1.58;b;0.403683504;100;788.6849309;0
8639;32;3.18;a;0.261802212;150;591.7167971;0
675;51;3.85;b;0.740986362;50;955.7124813;1
5209;81;9.47;a;0.603305377;150;867.6931158;1
4265;53;2.87;a;0.22573069;50;914.6018776;1
55;100;7.28;b;0.585766976;150;952.2138157;1
329;65;7.39;c;0.110525741;100;712.078828;0
3496;17;7.17;b;0.10938096;150;527.0344028;0
4315;95;6.43;a;0.574172778;100;1113.525916;1
2535;88;4.96;b;0.827548984;100;1117.108466;1
9973;15;0.31;c;0.349679482;150;462.4951551;0
9773;13;8.19;b;0.909350626;150;831.8664285;1
8649;13;0.41;c;0.408924078;150;481.8954995;0
2991;76;5.6;c;0.522233386;50;987.9657432;1
2246;0;7.88;a;0.280515156;50;826.0479654;0
3846;57;2.62;a;0.588968822;100;1010.68919;1
2829;10;9;c;0.321132677;50;756.3020054;0
1009;3;6.93;b;0.625332485;50;810.9558922;0
7415;49;8.9;a;0.533649221;50;1052.38265;1
4687;31;7.2;b;0.848875059;50;947.1372373;1
22;38;7.09;c;0.707371931;100;897.8797985;0
8812;33;5.28;a;0.633087453;100;973.6594331;1
4858;48;8.45;c;0.633280654;100;904.7762327;1
6180;64;0.89;c;0.163064657;100;723.6130939;0
5321;21;2.44;b;0.814802435;100;937.7003071;1
5011;79;4.01;a;0.751756347;100;1120.115788;1
2347;39;5.8;b;0.356246824;100;840.9891481;0
1940;89;6.91;b;0.999861958;150;1040.770129;1
4239;13;4.67;a;0.580336083;150;674.2444043;0
9980;24;7.29;b;0.362863201;150;680.7606782;0
8568;43;8.18;a;0.869150394;100;1076.623647;1
4745;53;5.78;c;0.754219227;100;944.7194483;1
7528;47;9.65;c;0.230597708;100;748.4805194;0
7353;87;8.86;c;0.068936696;50;796.2719511;0
1768;51;9.1;c;0.213184549;50;806.6517195;0
3725;89;7.76;b;0.52175789;150;904.7991926;1
9719;11;9.52;b;0.389546035;100;797.0127844;1
8635;74;9.43;a;0.585013731;150;844.1271921;0
2739;29;9.01;a;0.201874393;150;572.4498123;0
8889;4;2.98;c;0.378912786;150;455.9972012;0
1563;56;5.46;a;0.8335634;150;859.9746069;1
104;89;8.18;c;0.973202875;100;1101.737696;1
2166;57;0.91;c;0.425323009;150;599.9086053;0
2641;89;1.05;a;0.555677978;150;844.0098962;1
7721;53;9.8;c;0.633081474;50;980.9552436;1
4733;91;9.45;a;0.454950395;100;1071.961623;1
8363;79;2.23;a;0.557225344;100;1053.906609;1
4360;2;2.09;a;0.618639499;50;940.2170547;1
4942;77;3.12;c;0.398504272;150;646.8199143;0
1143;30;8.64;b;0.767607768;150;837.1316794;1
3459;12;4.33;c;0.206215667;50;689.462934;0
7727;0;7.42;b;0.051809943;50;523.5067455;0
9093;77;4.99;a;0.97492469;100;1178.551142;1
3253;20;3.28;b;0.639706995;50;845.8199832;1
634;25;6.78;b;0.596045093;100;896.8402523;1
